,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力
0,0,0,2021年11月25日09时00分00秒,1.0527604818344116,0.7344840168952942,0.0,492.1133728027344,0.204425,5.58207893371582,0.1136001944541931,15.424164772033691,11.751744270324709,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.316562652587891,7.34484052658081,21.59383010864257,6.022768974304199,11.017260551452637,5.141388416290283,15.424164772033691,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.323417901992798,6.106010437011719,18.04872131347656
1,1,1,2021年11月25日09时00分20秒,1.0527604818344116,0.0,0.0330032482743263,492.1133728027344,0.204425,5.288285255432129,0.1136001944541931,15.717958450317385,11.751744270324709,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.59383010864257,6.022768974304199,11.017260551452637,5.141388416290283,15.424164772033691,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.320969581604004,5.954216003417969,18.04872131347656
2,2,2,2021年11月25日09时00分40秒,1.0527604818344116,0.0,0.011001082137227,492.1133728027344,0.204425,5.58207893371582,0.1136001944541931,15.424164772033691,11.457950592041016,14.200178146362305,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.59383010864257,6.022768974304199,11.017260551452637,5.288285255432129,15.57106113433838,7.051046371459961,-79.9926528930664,0.0091810002923011,2.320969581604004,6.257804870605469,18.04872131347656
3,3,3,2021年11月25日09时01分00秒,1.1017260551452637,0.0,0.0,492.1133728027344,0.204425,5.288285255432129,0.1136001944541931,15.424164772033691,11.457950592041016,14.200178146362305,13.43509006500244,0.0001840000040829,0.0001840000040829,6.316562652587891,7.34484052658081,21.59383010864257,6.022768974304199,11.017260551452637,5.141388416290283,15.57106113433838,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.3197455406188965,6.106010437011719,18.04872131347656
4,4,4,2021年11月25日09时01分20秒,1.126208782196045,0.0,0.0330032482743263,492.1133728027344,0.204425,5.58207893371582,0.1128167510032653,15.424164772033691,11.457950592041016,14.200178146362305,13.396836280822754,0.0001840000040829,0.0001840000040829,6.7572526931762695,7.34484052658081,21.59383010864257,5.8758721351623535,11.017260551452637,5.141388416290283,15.424164772033691,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.314848661422729,6.257804870605469,18.04872131347656
5,5,5,2021年11月25日09时01分40秒,1.0527604818344116,2.203452110290528,0.0550054125487804,492.1133728027344,0.204425,5.58207893371582,0.1128167510032653,15.424164772033691,11.311054229736328,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.7572526931762695,7.34484052658081,21.59383010864257,6.022768974304199,11.017260551452637,5.141388416290283,15.57106113433838,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.312400579452514,6.106010437011719,18.04872131347656
6,6,6,2021年11月25日09时02分00秒,1.1017260551452637,0.7344840168952942,0.0,492.1133728027344,0.204425,5.288285255432129,0.1136001944541931,15.424164772033691,11.751744270324709,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.300037384033203,5.8758721351623535,11.017260551452637,5.288285255432129,15.57106113433838,7.051046371459961,-79.9926528930664,0.0091810002923011,2.312400579452514,6.257804870605469,18.04872131347656
7,7,7,2021年11月25日09时02分20秒,1.126208782196045,0.0,0.011001082137227,492.1133728027344,0.204425,5.58207893371582,0.1128167510032653,15.424164772033691,11.457950592041016,14.200178146362305,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.59383010864257,6.022768974304199,11.017260551452637,5.141388416290283,15.424164772033691,7.051046371459961,-79.9926528930664,0.0091810002923011,2.311176300048828,6.106010437011719,18.04872131347656
8,8,8,2021年11月25日09时02分40秒,1.1017260551452637,0.7344840168952942,0.0550054125487804,492.1133728027344,0.204425,5.288285255432129,0.1128167510032653,15.424164772033691,11.311054229736328,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.316562652587891,7.34484052658081,21.59383010864257,6.022768974304199,10.723466873168944,5.141388416290283,15.57106113433838,7.051046371459961,-79.9926528930664,0.0091810002923011,2.311176300048828,6.106010437011719,18.04872131347656
9,9,9,2021年11月25日09时03分00秒,1.1017260551452637,0.0,0.011001082137227,492.1133728027344,0.204425,5.141388416290283,0.1128167510032653,15.424164772033691,11.457950592041016,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.7572526931762695,7.34484052658081,21.59383010864257,5.8758721351623535,11.017260551452637,5.288285255432129,15.13037109375,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.311176300048828,6.257804870605469,18.04872131347656
