,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力
10,10,10,2021年11月30日08时33分20秒,1.0527604818344116,0.7344840168952942,0.0,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.717958450317385,12.780021667480469,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.409599304199219,9.499326705932615
11,11,11,2021年11月30日08时33分40秒,1.00379478931427,2.203452110290528,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.637290954589844,9.499326705932615
12,12,12,2021年11月30日08时34分00秒,1.00379478931427,3.672420263290405,0.0660064965486526,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.39588737487793,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.235279560089112,6.637290954589844,9.499326705932615
13,13,13,2021年11月30日08时34分20秒,1.0527604818344116,2.203452110290528,0.0550054125487804,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.13037109375,12.780021667480469,14.68968105316162,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.637290954589844,9.509119987487791
14,14,14,2021年11月30日08时34分40秒,1.00379478931427,0.7344840168952942,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.637290954589844,9.509119987487791
15,15,15,2021年11月30日08时35分00秒,1.00379478931427,2.203452110290528,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.637290954589844,9.499326705932615
16,16,16,2021年11月30日08时35分20秒,1.0527604818344116,0.7344840168952942,0.0,940.20751953125,0.204425,11.311054229736328,0.1805851310491562,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.409599304199219,9.509119987487791
17,17,17,2021年11月30日08时35分40秒,0.9793120622634888,3.672420263290405,0.0660064965486526,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.83106803894043,22.32831573486328,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.045537948608398,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.637290954589844,9.509119987487791
18,18,18,2021年11月30日08时36分00秒,1.00379478931427,3.672420263290405,0.0550054125487804,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.59933853149414,12.780021667480469,15.717958450317385,12.486227989196776,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.4854888916015625,9.499326705932615
19,19,19,2021年11月30日08时36分20秒,1.00379478931427,0.0,0.0,940.20751953125,0.204425,11.311054229736328,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.780021667480469,14.68968105316162,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.4854888916015625,9.499326705932615
20,20,20,2021年11月30日08时36分40秒,1.0527604818344116,2.203452110290528,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.4854888916015625,9.509119987487791
21,21,21,2021年11月30日08时37分00秒,1.00379478931427,4.406904220581055,0.0550054125487804,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.789077758789063,9.499326705932615
22,22,22,2021年11月30日08时37分20秒,0.9793120622634888,0.7344840168952942,0.0,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.13037109375,12.780021667480469,14.983474731445312,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.4854888916015625,9.509119987487791
23,23,23,2021年11月30日08时37分40秒,1.0527604818344116,0.0,0.0,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.622108459472656,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.717958450317385,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2328314781188965,6.4854888916015625,9.499326705932615
24,24,24,2021年11月30日08时38分00秒,0.9793120622634888,2.203452110290528,0.0330032482743263,940.20751953125,0.204425,11.311054229736328,0.1809768676757812,19.83106803894043,22.32831573486328,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.68968105316162,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.789077758789063,9.499326705932615
25,25,25,2021年11月30日08时38分20秒,1.00379478931427,3.672420263290405,0.0550054125487804,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.789077758789063,9.509119987487791
26,26,26,2021年11月30日08时38分40秒,1.0527604818344116,0.7344840168952942,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.03452110290528,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.86485481262207,16.89313316345215,12.780021667480469,15.717958450317385,12.33933162689209,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.789077758789063,9.509119987487791
27,27,27,2021年11月30日08时39分00秒,1.00379478931427,0.0,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.717958450317385,12.486227989196776,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.789077758789063,9.509119987487791
28,28,28,2021年11月30日08时39分20秒,1.1017260551452637,0.0,0.0550054125487804,940.20751953125,0.204425,11.751744270324709,0.1809768676757812,19.83106803894043,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.780021667480469,15.717958450317385,12.780021667480469,14.68968105316162,15.57106113433838,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.789077758789063,9.499326705932615
29,29,29,2021年11月30日08时39分40秒,1.0527604818344116,2.203452110290528,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.83106803894043,22.622108459472656,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.13037109375,12.486227989196776,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2303831577301025,6.637290954589844,9.509119987487791
30,30,30,2021年11月30日08时40分00秒,0.9793120622634888,4.406904220581055,0.0660064965486526,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.83106803894043,22.622108459472656,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.717958450317385,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.229159116744995,6.4854888916015625,9.509119987487791
31,31,31,2021年11月30日08时40分20秒,1.1017260551452637,0.0,0.0660064965486526,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.983474731445312,15.57106113433838,16.158649444580078,-79.9926528930664,0.0091810002923011,2.229159116744995,6.789077758789063,9.509119987487791
32,32,32,2021年11月30日08时40分40秒,0.9793120622634888,0.7344840168952942,0.011001082137227,940.20751953125,0.204425,11.311054229736328,0.1809768676757812,19.53727531433105,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.229159116744995,6.789077758789063,9.499326705932615
33,33,33,2021年11月30日08时41分00秒,0.930346429347992,4.406904220581055,0.0550054125487804,940.20751953125,0.204425,11.751744270324709,0.1805851310491562,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.13037109375,12.486227989196776,14.68968105316162,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.229159116744995,6.4854888916015625,9.499326705932615
34,34,34,2021年11月30日08时41分20秒,1.0527604818344116,3.672420263290405,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.780021667480469,15.13037109375,12.486227989196776,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.229159116744995,6.637290954589844,9.509119987487791
35,35,35,2021年11月30日08时41分40秒,1.0527604818344116,2.203452110290528,0.0330032482743263,940.20751953125,0.204425,11.311054229736328,0.1805851310491562,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.780021667480469,15.13037109375,12.780021667480469,14.68968105316162,14.836577415466309,15.86485481262207,-79.9926528930664,0.0091810002923011,2.226710796356201,6.637290954589844,9.509119987487791
36,36,36,2021年11月30日08时42分00秒,1.1017260551452637,0.0,0.0,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.53727531433105,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.13037109375,12.486227989196776,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2242624759674072,6.4854888916015625,9.509119987487791
37,37,37,2021年11月30日08时42分20秒,1.0527604818344116,2.203452110290528,0.011001082137227,940.20751953125,0.204425,11.751744270324709,0.1809768676757812,19.53727531433105,22.03452110290528,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.780021667480469,15.717958450317385,12.486227989196776,14.983474731445312,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2230384349823,6.789077758789063,9.499326705932615
38,38,38,2021年11月30日08时42分40秒,1.00379478931427,3.672420263290405,0.0660064965486526,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.32831573486328,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.68968105316162,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2205898761749268,6.637290954589844,9.499326705932615
39,39,39,2021年11月30日08时43分00秒,1.0527604818344116,2.203452110290528,0.011001082137227,940.20751953125,0.204425,11.311054229736328,0.1805851310491562,19.83106803894043,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.86485481262207,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.983474731445312,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.218141794204712,6.8649749755859375,9.509119987487791
40,40,40,2021年11月30日08时43分20秒,1.0527604818344116,0.7344840168952942,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.780021667480469,15.424164772033691,12.780021667480469,14.983474731445312,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2169175148010254,6.789077758789063,9.509119987487791
41,41,41,2021年11月30日08时43分40秒,1.126208782196045,0.0,0.0,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.780021667480469,15.13037109375,12.33933162689209,14.68968105316162,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2169175148010254,6.8649749755859375,9.509119987487791
42,42,42,2021年11月30日08时44分00秒,1.0527604818344116,2.203452110290528,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.83106803894043,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.717958450317385,12.780021667480469,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2169175148010254,6.637290954589844,9.509119987487791
43,43,43,2021年11月30日08时44分20秒,1.00379478931427,4.406904220581055,0.0880086570978164,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2144694328308105,6.8649749755859375,9.509119987487791
44,44,44,2021年11月30日08时44分40秒,1.1017260551452637,0.0,0.0,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.717958450317385,12.33933162689209,14.68968105316162,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2144694328308105,6.789077758789063,9.499326705932615
45,45,45,2021年11月30日08时45分00秒,0.9793120622634888,5.8758721351623535,0.0550054125487804,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.83106803894043,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.717958450317385,12.780021667480469,14.983474731445312,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.2120211124420166,6.8649749755859375,9.509119987487791
46,46,46,2021年11月30日08时45分20秒,1.0527604818344116,0.0,0.0,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.86485481262207,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.21079683303833,6.8649749755859375,9.509119987487791
47,47,47,2021年11月30日08时45分40秒,1.00379478931427,0.7344840168952942,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.32831573486328,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.926918983459473,15.717958450317385,12.780021667480469,14.983474731445312,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.21079683303833,6.789077758789063,9.509119987487791
48,48,48,2021年11月30日08时46分00秒,1.1017260551452637,0.0,0.0,940.20751953125,0.204425,11.311054229736328,0.1809768676757812,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.717958450317385,12.33933162689209,14.68968105316162,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2083487510681152,6.8649749755859375,9.509119987487791
49,49,49,2021年11月30日08时46分20秒,1.0527604818344116,2.203452110290528,0.011001082137227,940.20751953125,0.204425,11.751744270324709,0.1805851310491562,19.53727531433105,22.622108459472656,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.486227989196776,14.983474731445312,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2059004306793213,6.8649749755859375,9.509119987487791
50,50,50,2021年11月30日08时46分40秒,1.0527604818344116,0.0,0.0,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.53727531433105,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,17.186925888061523,12.926918983459473,15.717958450317385,12.486227989196776,14.68968105316162,15.57106113433838,15.86485481262207,-79.9926528930664,0.0091810002923011,2.2046761512756348,7.016769409179688,9.509119987487791
51,51,51,2021年11月30日08时47分00秒,1.0527604818344116,0.0,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.717958450317385,12.780021667480469,14.983474731445312,15.57106113433838,16.158649444580078,-79.9926528930664,0.0091810002923011,2.202227830886841,6.789077758789063,9.509119987487791
52,52,52,2021年11月30日08时47分20秒,1.0527604818344116,2.203452110290528,0.0550054125487804,940.20751953125,0.204425,11.311054229736328,0.1805851310491562,19.53727531433105,22.622108459472656,16.45718765258789,11.637134552001951,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.780021667480469,15.717958450317385,12.33933162689209,14.68968105316162,15.13037109375,16.158649444580078,-79.9926528930664,0.0091810002923011,2.202227830886841,6.8649749755859375,9.509119987487791
53,53,53,2021年11月30日08时47分40秒,1.00379478931427,2.203452110290528,0.011001082137227,940.20751953125,0.204425,11.457950592041016,0.1809768676757812,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,17.186925888061523,12.926918983459473,15.424164772033691,12.486227989196776,14.983474731445312,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.199779510498047,6.8649749755859375,9.509119987487791
54,54,54,2021年11月30日08时48分00秒,1.1017260551452637,0.0,0.0,940.20751953125,0.204425,11.751744270324709,0.1805851310491562,19.53727531433105,21.88762283325196,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.780021667480469,15.717958450317385,12.33933162689209,14.983474731445312,15.424164772033691,15.86485481262207,-79.9926528930664,0.0091810002923011,2.1985554695129395,7.1685638427734375,9.509119987487791
55,55,55,2021年11月30日08时48分20秒,1.1017260551452637,0.0,0.0,940.20751953125,0.204425,11.311054229736328,0.1805851310491562,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.424164772033691,16.89313316345215,12.780021667480469,15.424164772033691,12.780021667480469,14.983474731445312,15.13037109375,15.86485481262207,-79.9926528930664,0.0091810002923011,2.1985554695129395,7.1685638427734375,9.509119987487791
56,56,56,2021年11月30日08时48分40秒,1.0527604818344116,0.7344840168952942,0.011001082137227,940.20751953125,0.204425,11.311054229736328,0.1809768676757812,19.83106803894043,22.03452110290528,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.780021667480469,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.196107149124145,7.016769409179688,9.499326705932615
57,57,57,2021年11月30日08时49分00秒,0.9793120622634888,3.672420263290405,0.0330032482743263,940.20751953125,0.204425,11.457950592041016,0.1805851310491562,19.53727531433105,22.622108459472656,16.418930053710938,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,16.89313316345215,12.926918983459473,15.424164772033691,12.33933162689209,14.68968105316162,15.57106113433838,16.158649444580078,-79.9926528930664,0.0091810002923011,2.196107149124145,6.789077758789063,9.509119987487791
58,58,58,2021年11月30日08时49分20秒,1.00379478931427,3.672420263290405,0.0660064965486526,940.20751953125,0.204425,11.311054229736328,0.1805851310491562,19.53727531433105,22.32831573486328,16.45718765258789,11.598878860473633,0.0001840000040829,0.0001840000040829,15.717958450317385,17.186925888061523,12.926918983459473,15.717958450317385,12.33933162689209,14.68968105316162,15.424164772033691,16.158649444580078,-79.9926528930664,0.0091810002923011,2.193658828735352,7.1685638427734375,9.499326705932615
