,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力
0,0,0,2021年12月02日08时30分00秒,1.0527604818344116,2.203452110290528,0.0330032482743263,510.8355102539063,0.204425,6.610355854034424,0.1410209387540817,10.576570510864258,8.81380844116211,15.653843879699709,14.200178146362305,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,7.785530567169189,16.158649444580078,7.051046371459961,13.661402702331545,8.520014762878418,-79.9926528930664,0.0091810002923011,2.298934936523437,4.58807373046875,17.226099014282227
1,1,1,2021年12月02日08时30分20秒,0.9793120622634888,0.7344840168952942,0.0,510.8355102539063,0.204425,6.904149532318115,0.1410209387540817,10.282776832580566,9.254499435424805,15.653843879699709,14.200178146362305,0.0001840000040829,0.0001840000040829,8.520014762878418,9.107601165771484,11.017260551452637,7.785530567169189,15.717958450317385,7.051046371459961,13.661402702331545,8.226221084594727,-79.9926528930664,0.0091810002923011,2.296486616134644,4.436286926269531,17.206512451171875
2,2,2,2021年12月02日08时30分40秒,1.0527604818344116,0.7344840168952942,0.0,510.8355102539063,0.204425,6.316562652587891,0.2056555300951004,10.576570510864258,8.81380844116211,12.421348571777344,14.238431930541992,0.0001840000040829,0.0001840000040829,8.81380844116211,9.107601165771484,11.017260551452637,7.785530567169189,15.717958450317385,7.051046371459961,13.955196380615234,8.226221084594727,-79.9926528930664,0.0091810002923011,2.296486616134644,4.7398681640625,17.206512451171875
3,3,3,2021年12月02日08时31分00秒,1.0527604818344116,2.203452110290528,0.0550054125487804,510.8355102539063,0.204425,6.610355854034424,0.2099644988775253,11.311054229736328,9.254499435424805,19.134992599487305,12.956910133361816,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,7.785530567169189,15.717958450317385,7.051046371459961,13.955196380615234,8.226221084594727,-79.9926528930664,0.0091810002923011,2.2940382957458496,4.58807373046875,17.226099014282227
4,4,4,2021年12月02日08时31分20秒,0.930346429347992,3.672420263290405,0.0330032482743263,510.8355102539063,0.204425,7.051046371459961,0.1895948052406311,12.780021667480469,9.54829216003418,8.538530349731445,11.637134552001951,0.0001840000040829,0.0001840000040829,8.81380844116211,9.254499435424805,11.017260551452637,7.491737365722656,15.717958450317385,7.051046371459961,13.367609024047852,8.226221084594727,-79.9926528930664,0.0091810002923011,2.296486616134644,4.436286926269531,17.206512451171875
5,5,5,2021年12月02日08时31分40秒,1.00379478931427,0.7344840168952942,0.0,510.8355102539063,0.204425,6.904149532318115,0.3039784729480743,13.661402702331545,9.254499435424805,16.610204696655273,11.866661071777344,0.0001840000040829,0.0001840000040829,8.520014762878418,9.107601165771484,11.017260551452637,8.079324722290039,16.158649444580078,7.051046371459961,13.367609024047852,8.520014762878418,-79.9926528930664,0.0091810002923011,2.296486616134644,4.7398681640625,17.206512451171875
6,6,6,2021年12月02日08时32分00秒,1.0527604818344116,2.203452110290528,0.0,510.8355102539063,0.204425,7.051046371459961,0.1186926141381263,13.661402702331545,9.54829216003418,16.093769073486328,14.773992538452148,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,7.785530567169189,16.158649444580078,7.051046371459961,13.661402702331545,8.520014762878418,-79.9926528930664,0.0091810002923011,2.296486616134644,4.58807373046875,17.206512451171875
7,7,7,2021年12月02日08时32分20秒,1.0527604818344116,0.7344840168952942,0.0330032482743263,510.8355102539063,0.204425,7.638634204864502,0.2565797567367553,15.424164772033691,9.842085838317873,10.585139274597168,15.271300315856934,0.0001840000040829,0.0001840000040829,8.81380844116211,9.254499435424805,11.017260551452637,7.785530567169189,16.158649444580078,7.051046371459961,13.661402702331545,8.226221084594727,-79.9926528930664,0.0091810002923011,2.298934936523437,4.7398681640625,17.206512451171875
8,8,8,2021年12月02日08时32分40秒,1.00379478931427,2.203452110290528,0.0,510.8355102539063,0.204425,8.079324722290039,0.2679397761821747,15.13037109375,9.98898220062256,14.812247276306152,14.372322082519531,0.0001840000040829,0.0001840000040829,8.226221084594727,9.107601165771484,11.017260551452637,7.785530567169189,16.011751174926758,7.051046371459961,13.367609024047852,8.226221084594727,-79.9926528930664,0.0091810002923011,2.2940382957458496,4.436286926269531,17.226099014282227
9,9,9,2021年12月02日08时33分00秒,1.00379478931427,3.672420263290405,0.0550054125487804,510.8355102539063,0.204425,8.079324722290039,0.2671563327312469,14.68968105316162,10.282776832580566,14.793120384216309,14.372322082519531,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,8.079324722290039,16.158649444580078,6.7572526931762695,13.661402702331545,8.226221084594727,-79.9926528930664,0.0091810002923011,2.292814254760742,4.7398681640625,17.226099014282227
