,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力
10,10,10,2021年09月24日09时23分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,22.18141746520996,0.105765700340271,22.03452110290528,22.769004821777344,14.52534008026123,10.680774688720703,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.88762283325196,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
11,11,11,2021年09月24日09时23分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,21.88762283325196,0.237776979804039,22.03452110290528,22.769004821777344,13.607234954833984,10.795537948608398,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
12,12,12,2021年09月24日09时24分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,22.18141746520996,0.3533357977867126,22.32831573486328,23.06279754638672,12.861273765563965,10.929428100585938,0.0001840000040829,0.0001840000040829,23.356590270996094,24.0910758972168,24.972455978393555,22.32831573486328,24.0910758972168,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
13,13,13,2021年09月24日09时24分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,22.18141746520996,0.2001713812351226,22.622108459472656,23.06279754638672,14.88875675201416,9.781797409057615,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
14,14,14,2021年09月24日09时24分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,22.18141746520996,0.1672665029764175,22.622108459472656,23.356590270996094,13.243819236755373,11.598878860473633,0.0001840000040829,0.0001840000040829,23.06279754638672,24.0910758972168,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
15,15,15,2021年09月24日09时25分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,21.88762283325196,0.2824335992336273,22.622108459472656,22.769004821777344,12.53611183166504,11.579752922058104,0.0001840000040829,0.0001840000040829,23.06279754638672,24.0910758972168,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
16,16,16,2021年09月24日09时25分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,21.88762283325196,0.3650875389575958,22.622108459472656,23.06279754638672,12.28745937347412,11.350227355957031,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.32831573486328,24.0910758972168,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
17,17,17,2021年09月24日09时25分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,22.18141746520996,0.2467866390943527,22.622108459472656,23.06279754638672,12.803893089294434,11.25459098815918,0.0001840000040829,0.0001840000040829,23.06279754638672,24.237972259521484,24.972455978393555,22.32831573486328,24.384870529174805,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
18,18,18,2021年09月24日09时26分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,22.18141746520996,0.2503121793270111,22.622108459472656,23.06279754638672,12.803893089294434,11.216336250305176,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
19,19,19,2021年09月24日09时26分20秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.32831573486328,0.2522707879543304,22.622108459472656,23.06279754638672,12.803893089294434,11.216336250305176,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.8255615234375,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
20,20,20,2021年09月24日09时26分40秒,0.9793120622634888,0.0,-9999,-9999,0.204425,22.32831573486328,0.2526625096797943,22.622108459472656,23.06279754638672,12.803893089294434,11.25459098815918,0.0001840000040829,0.0001840000040829,23.356590270996094,24.0910758972168,25.26625061035156,22.622108459472656,24.67866325378418,21.59383010864257,26.882116317749023,22.91590118408203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
21,21,21,2021年09月24日09时27分00秒,0.9793120622634888,0.0,-9999,-9999,0.204425,21.88762283325196,0.2542293965816498,22.622108459472656,23.356590270996094,12.76563835144043,11.25459098815918,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
22,22,22,2021年09月24日09时27分20秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.32831573486328,0.2546211183071136,22.622108459472656,22.769004821777344,12.708256721496582,11.311971664428713,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.8255615234375,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
23,23,23,2021年09月24日09时27分40秒,0.930346429347992,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2554045617580414,22.622108459472656,22.769004821777344,12.670001983642578,11.38848114013672,0.0001840000040829,0.0001840000040829,23.356590270996094,24.0910758972168,24.972455978393555,22.03452110290528,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
24,24,24,2021年09月24日09时28分00秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.32831573486328,0.2565797567367553,22.622108459472656,23.06279754638672,12.612621307373049,11.407608032226562,0.0001840000040829,0.0001840000040829,23.356590270996094,24.0910758972168,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
25,25,25,2021年09月24日09时28分20秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2573632001876831,22.622108459472656,22.769004821777344,12.612621307373049,11.44586181640625,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.8255615234375,22.622108459472656,24.384870529174805,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
26,26,26,2021年09月24日09时28分40秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.32831573486328,0.2581466436386108,22.622108459472656,23.06279754638672,12.63174819946289,11.503244400024414,0.0001840000040829,0.0001840000040829,23.356590270996094,24.0910758972168,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
27,27,27,2021年09月24日09时29分00秒,0.930346429347992,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2593218386173248,22.622108459472656,23.06279754638672,12.670001983642578,11.579752922058104,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.88762283325196,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
28,28,28,2021年09月24日09时29分20秒,0.9793120622634888,2.203452110290528,-9999,-9999,0.204425,22.32831573486328,0.2601052820682525,22.622108459472656,23.356590270996094,12.670001983642578,11.637134552001951,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
29,29,29,2021年09月24日09时29分40秒,0.9793120622634888,0.0,-9999,-9999,0.204425,22.32831573486328,0.2612804472446441,22.622108459472656,23.06279754638672,12.708256721496582,11.67538833618164,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.0910758972168,21.88762283325196,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
30,30,30,2021年09月24日09时30分00秒,1.00379478931427,2.203452110290528,-9999,-9999,0.204425,22.18141746520996,0.2620639204978943,22.32831573486328,23.06279754638672,12.746511459350586,11.732770919799805,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
31,31,31,2021年09月24日09时30分20秒,0.9793120622634888,0.0,-9999,-9999,0.204425,22.32831573486328,0.2624556422233581,22.622108459472656,23.06279754638672,12.746511459350586,11.771024703979492,0.0001840000040829,0.0001840000040829,23.06279754638672,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
32,32,32,2021年09月24日09时30分40秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.18141746520996,0.2632390856742859,22.622108459472656,23.356590270996094,12.76563835144043,11.828405380249023,0.0001840000040829,0.0001840000040829,23.356590270996094,24.0910758972168,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
33,33,33,2021年09月24日09时31分00秒,1.1017260551452637,0.0,-9999,-9999,0.204425,22.32831573486328,0.2648060023784637,22.769004821777344,23.06279754638672,12.803893089294434,11.866661071777344,0.0001840000040829,0.0001840000040829,23.06279754638672,24.237972259521484,24.972455978393555,22.32831573486328,24.384870529174805,21.59383010864257,26.735218048095703,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
34,34,34,2021年09月24日09时31分20秒,0.930346429347992,2.203452110290528,-9999,-9999,0.204425,22.32831573486328,0.2651977241039276,22.769004821777344,22.769004821777344,12.842147827148438,11.885787963867188,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
35,35,35,2021年09月24日09时31分40秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.32831573486328,0.2659811675548553,22.769004821777344,23.356590270996094,12.861273765563965,11.96229648590088,0.0001840000040829,0.0001840000040829,23.06279754638672,24.0910758972168,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
36,36,36,2021年09月24日09时32分00秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.18141746520996,0.2667646110057831,22.769004821777344,22.769004821777344,12.899528503417969,12.019678115844728,0.0001840000040829,0.0001840000040829,23.06279754638672,24.237972259521484,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
37,37,37,2021年09月24日09时32分20秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.18141746520996,0.2671563327312469,23.06279754638672,23.06279754638672,12.899528503417969,12.07706069946289,0.0001840000040829,0.0001840000040829,23.50348854064941,24.0910758972168,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
38,38,38,2021年09月24日09时32分40秒,1.0527604818344116,0.7344840168952942,-9999,-9999,0.204425,22.18141746520996,0.2687232196331024,22.769004821777344,23.06279754638672,12.899528503417969,12.115313529968262,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
39,39,39,2021年09月24日09时33分00秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.18141746520996,0.2691149413585663,23.06279754638672,23.06279754638672,12.956910133361816,12.153568267822266,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
40,40,40,2021年09月24日09时33分20秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.269898384809494,23.06279754638672,23.356590270996094,12.99516487121582,12.210949897766112,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
41,41,41,2021年09月24日09时33分40秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.32831573486328,0.2706818282604217,23.06279754638672,23.356590270996094,12.99516487121582,12.28745937347412,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.32831573486328,24.0910758972168,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
42,42,42,2021年09月24日09时34分00秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.18141746520996,0.271073579788208,23.06279754638672,23.06279754638672,13.033419609069824,12.306586265563965,0.0001840000040829,0.0001840000040829,23.50348854064941,24.0910758972168,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.735218048095703,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
43,43,43,2021年09月24日09时34分20秒,1.1017260551452637,0.0,-9999,-9999,0.204425,22.18141746520996,0.2726404666900635,23.06279754638672,23.356590270996094,13.052546501159668,12.383094787597656,0.0001840000040829,0.0001840000040829,23.06279754638672,24.0910758972168,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
44,44,44,2021年09月24日09时34分40秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.32831573486328,0.2730321884155273,23.06279754638672,23.356590270996094,13.052546501159668,12.4022216796875,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.0910758972168,21.59383010864257,26.882116317749023,22.91590118408203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
45,45,45,2021年09月24日09时35分00秒,0.930346429347992,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2745991051197052,23.06279754638672,23.356590270996094,13.12905502319336,12.440476417541504,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
46,46,46,2021年09月24日09时35分20秒,0.9793120622634888,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2757742702960968,23.06279754638672,23.06279754638672,13.12905502319336,12.478731155395508,0.0001840000040829,0.0001840000040829,23.50348854064941,24.0910758972168,24.972455978393555,22.622108459472656,24.0910758972168,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
47,47,47,2021年09月24日09时35分40秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.18141746520996,0.2757742702960968,23.06279754638672,23.06279754638672,13.186436653137209,12.57436752319336,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.8255615234375,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
48,48,48,2021年09月24日09时36分00秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.18141746520996,0.2769494652748108,23.356590270996094,23.356590270996094,13.186436653137209,12.593494415283203,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
49,49,49,2021年09月24日09时36分20秒,0.930346429347992,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2777329087257385,23.356590270996094,23.06279754638672,13.224690437316896,12.63174819946289,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.03452110290528,24.0910758972168,21.59383010864257,26.735218048095703,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
50,50,50,2021年09月24日09时36分40秒,0.930346429347992,0.0,-9999,-9999,0.204425,22.622108459472656,0.2785163521766662,23.06279754638672,23.50348854064941,13.224690437316896,12.689129829406738,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
51,51,51,2021年09月24日09时37分00秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.18141746520996,0.2789080739021301,23.356590270996094,23.356590270996094,13.243819236755373,12.76563835144043,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.8255615234375,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
52,52,52,2021年09月24日09时37分20秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.280474990606308,23.356590270996094,23.356590270996094,13.282072067260742,12.76563835144043,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.0910758972168,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
53,53,53,2021年09月24日09时37分40秒,0.9793120622634888,3.672420263290405,-9999,-9999,0.204425,22.18141746520996,0.2808667123317718,23.356590270996094,23.356590270996094,13.320327758789062,12.823020935058594,0.0001840000040829,0.0001840000040829,23.50348854064941,24.0910758972168,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
54,54,54,2021年09月24日09时38分00秒,1.1017260551452637,0.0,-9999,-9999,0.204425,22.18141746520996,0.2824335992336273,23.356590270996094,23.06279754638672,13.320327758789062,12.880401611328123,0.0001840000040829,0.0001840000040829,23.50348854064941,24.0910758972168,24.972455978393555,22.622108459472656,24.0910758972168,21.59383010864257,27.1759090423584,22.91590118408203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
55,55,55,2021年09月24日09时38分20秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2828253209590912,23.356590270996094,23.50348854064941,13.339454650878906,12.918655395507812,0.0001840000040829,0.0001840000040829,23.06279754638672,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
56,56,56,2021年09月24日09时38分40秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2843922078609466,23.356590270996094,23.356590270996094,13.377708435058594,12.976037979125977,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
57,57,57,2021年09月24日09时39分00秒,1.00379478931427,0.0,-9999,-9999,0.204425,22.32831573486328,0.2851756513118744,23.356590270996094,23.06279754638672,13.415963172912598,13.01429271697998,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.384870529174805,21.59383010864257,26.882116317749023,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
58,58,58,2021年09月24日09时39分20秒,1.0527604818344116,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2855673730373382,23.356590270996094,23.356590270996094,13.415963172912598,13.052546501159668,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,26.735218048095703,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
59,59,59,2021年09月24日09时39分40秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.32831573486328,0.2871342897415161,23.356590270996094,23.356590270996094,13.473344802856444,13.109928131103516,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
60,60,60,2021年09月24日09时40分00秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.28752601146698,23.356590270996094,23.356590270996094,13.473344802856444,13.148181915283203,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.32831573486328,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
61,61,61,2021年09月24日09时40分20秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.18141746520996,0.2890929281711578,23.356590270996094,23.356590270996094,13.473344802856444,13.20556354522705,0.0001840000040829,0.0001840000040829,23.50348854064941,24.237972259521484,24.972455978393555,22.622108459472656,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
62,62,62,2021年09月24日09时40分40秒,1.0527604818344116,0.0,-9999,-9999,0.204425,22.18141746520996,0.2894846498966217,23.356590270996094,23.356590270996094,13.530726432800291,13.282072067260742,0.0001840000040829,0.0001840000040829,23.06279754638672,24.237972259521484,24.8255615234375,22.769004821777344,24.67866325378418,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
63,63,63,2021年09月24日09时41分00秒,1.00379478931427,0.7344840168952942,-9999,-9999,0.204425,22.32831573486328,0.2910515367984772,23.356590270996094,23.50348854064941,13.530726432800291,13.301198959350586,0.0001840000040829,0.0001840000040829,23.356590270996094,24.237972259521484,24.972455978393555,22.32831573486328,24.384870529174805,21.59383010864257,27.1759090423584,22.769004821777344,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999
