,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力
10,2021年11月11日13时03分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.80829906463623,0.15238095819950104,14.39588737487793,14.983474731445312,15.979005813598633,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.186925888061523,9.54829216003418,16.158649444580078,8.81380844116211,15.13037109375,11.457950592041016,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
11,2021年11月11日13时03分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,12.926918983459473,17.186925888061523,9.54829216003418,16.452442169189453,9.107601165771484,15.13037109375,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
12,2021年11月11日13时04分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.1527726799249649,14.39588737487793,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.158649444580078,8.81380844116211,15.13037109375,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
13,2021年11月11日13时04分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.186925888061523,9.54829216003418,16.158649444580078,8.520014762878418,15.13037109375,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
14,2021年11月11日13时04分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,14.689681053161621,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.186925888061523,9.54829216003418,16.158649444580078,8.520014762878418,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
15,2021年11月11日13时05分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,14.689681053161621,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.186925888061523,9.54829216003418,16.158649444580078,8.520014762878418,15.13037109375,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
16,2021年11月11日13时05分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,14.689681053161621,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,12.926918983459473,17.33382225036621,9.54829216003418,16.158649444580078,8.81380844116211,15.13037109375,11.898641586303711,16.305545806884766,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
17,2021年11月11日13时05分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,14.983474731445312,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.158649444580078,8.81380844116211,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
18,2021年11月11日13时06分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.452442169189453,8.81380844116211,15.13037109375,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
19,2021年11月11日13时06分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,14.983474731445312,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,12.926918983459473,17.33382225036621,9.54829216003418,16.452442169189453,8.373117446899414,15.13037109375,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
20,2021年11月11日13时06分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
21,2021年11月11日13时07分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,15.13037109375,15.979005813598633,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.186925888061523,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.457950592041016,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
22,2021年11月11日13时07分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,14.983474731445312,15.979005813598633,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
23,2021年11月11日13时07分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.80829906463623,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.158649444580078,8.520014762878418,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
24,2021年11月11日13时08分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
25,2021年11月11日13时08分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.254499435424805,16.452442169189453,8.81380844116211,15.13037109375,11.457950592041016,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
26,2021年11月11日13时08分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.80829906463623,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.158649444580078,8.81380844116211,15.424164772033691,11.457950592041016,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
27,2021年11月11日13时09分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
28,2021年11月11日13时09分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.80829906463623,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
29,2021年11月11日13时09分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.33382225036621,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
30,2021年11月11日13时10分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.13037109375,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
31,2021年11月11日13时10分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.39588737487793,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.254499435424805,16.158649444580078,8.81380844116211,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
32,2021年11月11日13时10分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.689681053161621,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
33,2021年11月11日13时11分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.1527726799249649,14.689681053161621,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.158649444580078,8.520014762878418,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
34,2021年11月11日13时11分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.39588737487793,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.186925888061523,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
35,2021年11月11日13时11分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
36,2021年11月11日13时12分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.457950592041016,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
37,2021年11月11日13时12分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.1527726799249649,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.254499435424805,16.452442169189453,8.81380844116211,15.424164772033691,11.457950592041016,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
38,2021年11月11日13时12分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.689681053161621,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.220711708068848,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.751744270324707,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
39,2021年11月11日13时13分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.689681053161621,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
40,2021年11月11日13时13分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.689681053161621,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
41,2021年11月11日13时13分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.158649444580078,8.81380844116211,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
42,2021年11月11日13时14分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.1527726799249649,14.983474731445312,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.457950592041016,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
43,2021年11月11日13时14分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.1527726799249649,14.689681053161621,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
44,2021年11月11日13时14分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.746234893798828,9.107601165771484,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
45,2021年11月11日13时15分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.1527726799249649,14.689681053161621,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.158649444580078,8.81380844116211,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
46,2021年11月11日13时15分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.689681053161621,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
47,2021年11月11日13时15分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.254499435424805,16.158649444580078,9.107601165771484,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
48,2021年11月11日13时16分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.1527726799249649,14.983474731445312,15.424164772033691,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
49,2021年11月11日13时16分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.15238095819950104,14.689681053161621,15.424164772033691,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.62761688232422,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
50,2021年11月11日13时16分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.689681053161621,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.746234893798828,8.520014762878418,15.424164772033691,11.457950592041016,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
51,2021年11月11日13时17分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,13.955196380615234,0.15238095819950104,14.689681053161621,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.33382225036621,9.54829216003418,16.746234893798828,8.81380844116211,15.717958450317383,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
52,2021年11月11日13时17分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.983474731445312,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.62761688232422,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.457950592041016,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
53,2021年11月11日13时17分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.1527726799249649,14.689681053161621,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.62761688232422,9.54829216003418,16.158649444580078,9.107601165771484,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
54,2021年11月11日13时18分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.689681053161621,14.983474731445312,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.746234893798828,8.81380844116211,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
55,2021年11月11日13时18分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.983474731445312,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.62761688232422,9.54829216003418,16.158649444580078,8.520014762878418,15.424164772033691,11.457950592041016,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
56,2021年11月11日13时18分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.15238095819950104,14.983474731445312,15.13037109375,15.940752029418945,12.784765243530273,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.158649444580078,9.107601165771484,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
57,2021年11月11日13时19分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.15238095819950104,14.983474731445312,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.62761688232422,9.54829216003418,16.452442169189453,8.520014762878418,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
58,2021年11月11日13时19分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.983474731445312,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.452442169189453,9.107601165771484,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
59,2021年11月11日13时19分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.248991012573242,0.1527726799249649,14.983474731445312,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.62761688232422,9.54829216003418,16.452442169189453,8.81380844116211,15.424164772033691,11.898641586303711,16.59933853149414,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
60,2021年11月11日13时20分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.15238095819950104,14.983474731445312,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.62761688232422,9.54829216003418,16.746234893798828,8.520014762878418,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
61,2021年11月11日13时20分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.983474731445312,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.514505386352539,17.62761688232422,9.54829216003418,16.158649444580078,8.81380844116211,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
62,2021年11月11日13时20分40秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.15238095819950104,14.689681053161621,15.424164772033691,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.158649444580078,9.107601165771484,15.424164772033691,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
63,2021年11月11日13时21分00秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.689681053161621,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.62761688232422,9.54829216003418,16.452442169189453,8.81380844116211,15.717958450317383,11.898641586303711,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
64,2021年11月11日13时21分20秒,0.009181000292301178,0.2754319906234741,-9999,-9999,0.0,14.542783737182617,0.1527726799249649,14.983474731445312,15.13037109375,15.940752029418945,12.76563835144043,0.00018400000408291817,0.00018400000408291817,13.661402702331543,17.33382225036621,9.54829216003418,16.158649444580078,9.107601165771484,15.424164772033691,11.751744270324707,16.89313316345215,-79.9926528930664,0.009181000292301178,-9999,-9999,-9999
