,T_in,T_out,Current,Voltage,LyeFlow
400,61.402862548828125,76.45978546142578,1502.7542724609375,67.07063293457031,1.4839637279510498
401,61.84355545043945,76.53323364257812,1499.81640625,67.16856384277344,1.4851878881454468
402,61.54976272583008,76.82703018188477,1499.0819091796875,67.16856384277344,1.4839637279510498
403,61.54976272583008,76.53323364257812,1499.81640625,67.11959838867188,1.4851878881454468
404,61.54976272583008,76.82703018188477,1501.2852783203125,67.11959838867188,1.4839637279510498
405,61.402862548828125,76.68013000488281,1501.2852783203125,67.11959838867188,1.4851878881454468
406,61.402862548828125,76.60668182373047,1501.2852783203125,67.11959838867188,1.4851878881454468
407,61.54976272583008,76.82703018188477,1501.2852783203125,67.11959838867188,1.4851878881454468
408,61.402862548828125,77.12082290649414,1502.7542724609375,67.07063293457031,1.4839637279510498
409,61.402862548828125,76.97392654418945,1501.2852783203125,67.11959838867188,1.4839637279510498
410,61.402862548828125,76.8270263671875,1499.81640625,67.16856384277344,1.4851878881454468
411,61.109073638916016,76.97392654418945,1499.81640625,67.07063293457031,1.4839637279510498
412,61.402862548828125,76.97392654418945,1502.7542724609375,67.11959838867188,1.4839637279510498
413,61.109073638916016,76.82703018188477,1499.81640625,67.11959838867188,1.4839637279510498
414,61.109073638916016,77.12082290649414,1499.81640625,67.11959838867188,1.4839637279510498
415,60.815277099609375,76.97392654418945,1501.2852783203125,67.11959838867188,1.4851878881454468
416,61.109073638916016,77.0473747253418,1501.2852783203125,67.11959838867188,1.4851878881454468
417,60.815277099609375,77.12082290649414,1501.2852783203125,67.11959838867188,1.4839637279510498
418,61.109073638916016,77.26771926879883,1499.81640625,67.11959838867188,1.4839637279510498
419,61.109073638916016,77.26771926879883,1502.7542724609375,67.11959838867188,1.4839637279510498
420,60.815277099609375,77.26771926879883,1499.81640625,67.11959838867188,1.4839637279510498
421,60.66838073730469,77.19427108764648,1499.0819091796875,67.16856384277344,1.4839637279510498
422,61.109073638916016,77.26771926879883,1501.2852783203125,67.11959838867188,1.4839637279510498
423,61.109073638916016,77.19427108764648,1501.2852783203125,67.11959838867188,1.4839637279510498
424,61.109073638916016,77.12082290649414,1499.0819091796875,67.16856384277344,1.4839637279510498
425,61.109073638916016,77.41461563110352,1499.81640625,67.11959838867188,1.4851878881454468
426,60.66838073730469,77.34116744995117,1499.81640625,67.11959838867188,1.4851878881454468
427,61.109073638916016,77.34116744995117,1502.7542724609375,67.16856384277344,1.4851878881454468
428,61.109073638916016,77.19427108764648,1499.81640625,67.16856384277344,1.4851878881454468
429,60.815277099609375,77.34116744995117,1506.7940673828125,67.16856384277344,1.4851878881454468
430,61.109073638916016,77.34116744995117,1502.7542724609375,67.07063293457031,1.4839637279510498
431,60.815277099609375,77.5615119934082,1505.3250732421875,67.07063293457031,1.4851878881454468
432,61.109073638916016,77.26771926879883,1499.0819091796875,67.11959838867188,1.4839637279510498
433,61.402862548828125,77.5615119934082,1499.81640625,67.16856384277344,1.4839637279510498
434,61.109073638916016,77.41461563110352,1499.0819091796875,67.11959838867188,1.4851878881454468
435,61.402862548828125,77.70841217041016,1501.2852783203125,67.11959838867188,1.4851878881454468
436,61.54976272583008,77.56151580810547,1501.2852783203125,67.07063293457031,1.4851878881454468
437,61.402862548828125,77.70841217041016,1499.0819091796875,67.07063293457031,1.4864120483398438
438,61.402862548828125,77.56151580810547,1501.2852783203125,67.07063293457031,1.4851878881454468
439,61.54976272583008,77.78186416625977,1499.81640625,67.07063293457031,1.4851878881454468
440,61.54976272583008,77.78186416625977,1501.2852783203125,67.07063293457031,1.4851878881454468
441,61.54976272583008,77.78186416625977,1501.2852783203125,67.04615020751953,1.4851878881454468
442,61.54976272583008,77.78186416625977,1496.1439208984375,67.07063293457031,1.4839637279510498
443,61.402862548828125,78.07565689086914,1501.2852783203125,67.07063293457031,1.4839637279510498
444,61.402862548828125,77.92876052856445,1501.2852783203125,67.11959838867188,1.4851878881454468
445,61.54976272583008,78.07565689086914,1501.2852783203125,67.07063293457031,1.4851878881454468
446,61.54976272583008,78.14910125732422,1497.6129150390625,67.04615020751953,1.4864120483398438
447,61.54976272583008,78.14910125732422,1499.81640625,67.04615020751953,1.4851878881454468
448,61.54976272583008,78.14910125732422,1499.81640625,67.04615020751953,1.4851878881454468
449,61.84355545043945,78.14910125732422,1499.81640625,67.04615020751953,1.4851878881454468
450,61.54976272583008,78.14910125732422,1497.6129150390625,67.07063293457031,1.4851878881454468
451,61.84355545043945,77.92875289916992,1501.2852783203125,67.04615020751953,1.4851878881454468
452,61.54976272583008,78.00220489501953,1499.81640625,67.04615020751953,1.4851878881454468
453,62.137351989746094,78.44289016723633,1497.6129150390625,67.07063293457031,1.4839637279510498
454,61.84355545043945,78.44289016723633,1499.0819091796875,67.04615020751953,1.4839637279510498
455,62.137351989746094,78.44289016723633,1503.4888916015625,67.04615020751953,1.4839637279510498
456,61.54976272583008,78.2959976196289,1502.7542724609375,66.99718475341797,1.4851878881454468
457,61.54976272583008,78.44289016723633,1499.0819091796875,67.04615020751953,1.4851878881454468
458,61.54976272583008,78.51633834838867,1502.7542724609375,66.99718475341797,1.4851878881454468
459,61.84355545043945,78.44289016723633,1499.0819091796875,66.99718475341797,1.4851878881454468
460,61.84355545043945,78.58978652954102,1499.0819091796875,66.99718475341797,1.4864120483398438
461,62.137351989746094,78.58978652954102,1499.81640625,67.04615020751953,1.4851878881454468
