,T_in,T_out,Current,Voltage,LyeFlow
800,60.08079528808594,84.83290481567383,1699.228759765625,68.2702865600586,1.3927652835845947
801,59.7869987487793,84.97980117797852,1699.228759765625,68.19683837890625,1.3927652835845947
802,60.08079528808594,84.97980117797852,1702.9012451171875,68.19683837890625,1.3939894437789917
803,60.08079528808594,84.97980117797852,1700.69775390625,68.19683837890625,1.3939894437789917
804,59.7869987487793,84.97980117797852,1697.025390625,68.19683837890625,1.3927652835845947
805,59.7869987487793,84.83290481567383,1698.494384765625,68.22132110595703,1.3927652835845947
806,60.08079528808594,84.97980117797852,1702.1666259765625,68.19683837890625,1.3927652835845947
807,59.64010238647461,85.1266975402832,1700.69775390625,68.14787292480469,1.3927652835845947
808,59.7869987487793,84.97980117797852,1698.494384765625,68.14787292480469,1.3927652835845947
809,60.08079528808594,84.90635299682617,1699.228759765625,68.22132110595703,1.3927652835845947
810,60.08079528808594,85.05324935913086,1699.228759765625,68.22132110595703,1.3927652835845947
811,60.08079528808594,84.83290481567383,1702.1666259765625,68.19683837890625,1.3927652835845947
812,59.7869987487793,84.83290481567383,1700.69775390625,68.22132110595703,1.3927652835845947
813,60.08079528808594,84.97980117797852,1700.69775390625,68.19683837890625,1.3927652835845947
814,60.08079528808594,84.97980117797852,1698.494384765625,68.19683837890625,1.3927652835845947
815,59.64010238647461,84.97980117797852,1702.9012451171875,68.22132110595703,1.3927652835845947
816,60.08079528808594,84.83290481567383,1694.8218994140625,68.22132110595703,1.3927652835845947
817,59.64010238647461,84.83290481567383,1702.9012451171875,68.14787292480469,1.3927652835845947
818,59.64010238647461,84.97980117797852,1700.69775390625,68.22132110595703,1.392153263092041
819,59.64010238647461,84.83290481567383,1697.025390625,68.14787292480469,1.3927652835845947
820,59.64010238647461,84.97980117797852,1698.494384765625,68.14787292480469,1.3927652835845947
821,59.7869987487793,84.97980117797852,1702.9012451171875,68.19683837890625,1.3927652835845947
822,59.7869987487793,84.6125602722168,1699.228759765625,68.19683837890625,1.392153263092041
823,59.7869987487793,84.68600845336914,1702.1666259765625,68.19683837890625,1.392153263092041
824,59.64010238647461,84.68600463867188,1702.9012451171875,68.19683837890625,1.3927652835845947
825,59.7869987487793,84.68600845336914,1700.69775390625,68.19683837890625,1.3927652835845947
826,59.64010238647461,84.53910827636719,1700.69775390625,68.22132110595703,1.3927652835845947
827,59.346309661865234,84.31875991821289,1699.228759765625,68.19683837890625,1.3927652835845947
828,59.7869987487793,84.53910827636719,1699.228759765625,68.22132110595703,1.3927652835845947
829,59.346309661865234,84.46566009521484,1699.228759765625,68.22132110595703,1.392153263092041
830,59.64010238647461,84.53910827636719,1697.025390625,68.19683837890625,1.3927652835845947
831,59.64010238647461,84.46566009521484,1700.69775390625,68.22132110595703,1.3927652835845947
