,file,1,2,3,4,5
0,TJ-20210924.csv,6.7051284817027306e-06,-0.0017248362064856625,0.01908689131290646,-0.01628842730690672,-0.0002006145172087112
1,TJ-20211001.csv,2.9427235704264715e-05,-0.002058130075270745,0.019470912233729452,-0.016880419462945575,-0.0018171269084914254
2,TJ-20211007.csv,2.2418190433698024e-05,-0.010301899401192046,0.014128460734595371,-0.004109598624048084,-0.001421197000987525
3,TJ-20211014.csv,1.6810127111825785e-05,-0.0005370846194796364,0.011626054282920316,-0.013561132933660364,-0.0007642246731115821
4,TJ-20211029.csv,2.3013733482461124e-05,-0.003990311179798504,0.015604292310947693,-0.01256471174412216,-0.0012719526452687592
5,TJ-20211111.csv,1.0425650773160611e-05,9.072798473132423e-05,0.008842329210930895,-0.010709896778386447,-0.0004365670335365966
6,TJ-20211123.csv,3.864826844754719e-06,-0.000478419511654596,0.014522856610902928,-0.014784629957681287,6.199073913049752e-05
7,TJ-20211125.csv,1.1144834248590514e-05,-0.0005776283485017585,0.02071418277143092,-0.02120976924744342,-0.0004023217968588035
8,TJ-20211126.csv,-3.7228453434055386e-07,-0.000371638282437095,0.009178916299315519,-0.01126522747249573,0.0003597315405338541
9,TJ-20211129.csv,5.675334925662932e-06,-0.0007563034453000801,0.013414989744521487,-0.014528563366350639,-3.962266177943551e-06
10,TJ-20211130.csv,1.3714604771768883e-05,0.00033088793668808504,0.007949152284676528,-0.008127004566333142,-0.0008187069384342938
11,TJ-20211202.csv,9.302887201483563e-06,-0.0003299879129262267,0.01744522881521641,-0.01798070763550502,-0.0003258806853219076
