,CurrentDensity,StepDirection,error
0,4000,down,0.010413169860839844
1,4000,down,0.010413169860839844
2,4000,down,0.010413169860839844
3,4000,down,0.010413169860839844
4,4000,down,0.010413169860839844
5,4000,down,0.012067079544067383
6,4000,down,0.012067079544067383
7,4000,down,0.012067079544067383
8,4000,down,0.012067079544067383
9,4000,down,0.012067079544067383
10,4000,down,0.009593009948730469
11,4000,down,0.009593009948730469
12,4000,down,0.009593009948730469
13,4000,down,0.009593009948730469
14,4000,down,0.009593009948730469
15,4000,down,0.00868678092956543
16,4000,down,0.00868678092956543
17,4000,down,0.00868678092956543
18,4000,down,0.00868678092956543
19,4000,down,0.00868678092956543
20,4000,down,0.008321762084960938
21,4000,down,0.008321762084960938
22,4000,down,0.008321762084960938
23,4000,down,0.008321762084960938
24,4000,down,0.008321762084960938
25,4000,down,0.010291099548339844
26,4000,down,0.010291099548339844
27,4000,down,0.010291099548339844
28,4000,down,0.010291099548339844
29,4000,down,0.010291099548339844
30,4000,down,0.008630990982055664
31,4000,down,0.008630990982055664
32,4000,down,0.008630990982055664
33,4000,down,0.008630990982055664
34,4000,down,0.008630990982055664
35,4000,down,0.008757829666137695
36,4000,down,0.008757829666137695
37,4000,down,0.008757829666137695
38,4000,down,0.008757829666137695
39,4000,down,0.008757829666137695
40,4000,down,0.010982513427734375
41,4000,down,0.010982513427734375
42,4000,down,0.010982513427734375
43,4000,down,0.010982513427734375
44,4000,down,0.010982513427734375
45,4000,down,0.012487649917602539
46,4000,down,0.012487649917602539
47,4000,down,0.012487649917602539
48,4000,down,0.012487649917602539
49,4000,down,0.012487649917602539
50,4000,down,0.014889717102050781
51,3650,down,-0.005143404006958008
52,3650,down,-0.005143404006958008
53,3650,down,-0.005143404006958008
54,3650,down,-0.005143404006958008
55,3650,down,-0.0058983564376831055
56,3650,down,-0.0058983564376831055
57,3650,down,-0.0058983564376831055
58,3650,down,-0.0058983564376831055
59,3650,down,-0.0058983564376831055
60,3650,down,-0.010552525520324707
61,3650,down,-0.010552525520324707
62,3650,down,-0.010552525520324707
63,3650,down,-0.010552525520324707
64,3650,down,-0.010552525520324707
65,3650,down,-0.005004167556762695
66,3650,down,-0.005004167556762695
67,3650,down,-0.005004167556762695
68,3650,down,-0.005004167556762695
69,3650,down,-0.005004167556762695
70,3650,down,-0.002286672592163086
71,3650,down,-0.002286672592163086
72,3650,down,-0.002286672592163086
73,3650,down,-0.002286672592163086
74,3650,down,-0.002286672592163086
75,3650,down,-0.003824472427368164
76,3650,down,-0.003824472427368164
77,3650,down,-0.003824472427368164
78,3650,down,-0.003824472427368164
79,3650,down,-0.003824472427368164
80,3650,down,-0.005451560020446777
81,3650,down,-0.005451560020446777
82,3650,down,-0.005451560020446777
83,3650,down,-0.005451560020446777
84,3650,down,-0.005451560020446777
85,3650,down,-0.0053424835205078125
86,3650,down,-0.0053424835205078125
87,3650,down,-0.0053424835205078125
88,3650,down,-0.0053424835205078125
89,3650,down,-0.0053424835205078125
90,3650,down,-0.006267428398132324
91,3650,down,-0.006267428398132324
92,3650,down,-0.006267428398132324
93,3650,down,-0.006267428398132324
94,3650,down,-0.006267428398132324
95,3650,down,-0.003362298011779785
96,3650,down,-0.003362298011779785
97,3650,down,-0.003362298011779785
98,3650,down,-0.003362298011779785
99,3650,down,-0.003362298011779785
100,3650,down,-0.004134178161621094
101,3650,down,-0.004134178161621094
102,3300,down,-0.006883382797241211
103,3300,down,-0.006883382797241211
104,3300,down,-0.006883382797241211
105,3300,down,-0.0069844722747802734
106,3300,down,-0.0069844722747802734
107,3300,down,-0.0069844722747802734
108,3300,down,-0.0069844722747802734
109,3300,down,-0.0069844722747802734
110,3300,down,-0.0069844722747802734
111,3300,down,-0.0069844722747802734
112,3300,down,-0.0069844722747802734
113,3300,down,-0.0069844722747802734
114,3300,down,-0.0069844722747802734
115,3300,down,-0.006163477897644043
116,3300,down,-0.006163477897644043
117,3300,down,-0.006163477897644043
118,3300,down,-0.006163477897644043
119,3300,down,-0.006163477897644043
120,3300,down,-0.007058501243591309
121,3300,down,-0.007058501243591309
122,3300,down,-0.007058501243591309
123,3300,down,-0.007058501243591309
124,3300,down,-0.007058501243591309
125,3300,down,-0.004194736480712891
126,3300,down,-0.004194736480712891
127,3300,down,-0.004194736480712891
128,3300,down,-0.004194736480712891
129,3300,down,-0.004194736480712891
130,3300,down,-0.004029512405395508
131,3300,down,-0.004029512405395508
132,3300,down,-0.004029512405395508
133,3300,down,-0.004029512405395508
134,3300,down,-0.004029512405395508
135,3300,down,-0.0035648345947265625
136,3300,down,-0.0035648345947265625
137,3300,down,-0.0035648345947265625
138,3300,down,-0.0035648345947265625
139,3300,down,-0.0035648345947265625
140,3300,down,-0.004158496856689453
141,3300,down,-0.004158496856689453
142,3300,down,-0.004158496856689453
143,3300,down,-0.004158496856689453
144,3300,down,-0.004158496856689453
145,3300,down,-0.007394075393676758
146,3300,down,-0.007394075393676758
147,3300,down,-0.007394075393676758
148,3300,down,-0.007394075393676758
149,3300,down,-0.007394075393676758
150,3300,down,-0.007337093353271484
151,3300,down,-0.007337093353271484
152,3300,down,-0.007337093353271484
153,2950,down,-0.010750889778137207
154,2950,down,-0.009140849113464355
155,2950,down,-0.009140849113464355
156,2950,down,-0.009140849113464355
157,2950,down,-0.009140849113464355
158,2950,down,-0.009140849113464355
159,2950,down,-0.009140849113464355
160,2950,down,-0.009140849113464355
161,2950,down,-0.010265231132507324
162,2950,down,-0.010265231132507324
163,2950,down,-0.010265231132507324
164,2950,down,-0.010265231132507324
165,2950,down,-0.010265231132507324
166,2950,down,-0.010265231132507324
167,2950,down,-0.010265231132507324
168,2950,down,-0.010265231132507324
169,2950,down,-0.010265231132507324
170,2950,down,-0.010265231132507324
171,2950,down,-0.009509086608886719
172,2950,down,-0.009509086608886719
173,2950,down,-0.009509086608886719
174,2950,down,-0.009509086608886719
175,2950,down,-0.009509086608886719
176,2950,down,-0.008609533309936523
177,2950,down,-0.008609533309936523
178,2950,down,-0.008609533309936523
179,2950,down,-0.008609533309936523
180,2950,down,-0.008609533309936523
181,2950,down,-0.00916290283203125
182,2950,down,-0.00916290283203125
183,2950,down,-0.00916290283203125
184,2950,down,-0.00916290283203125
185,2950,down,-0.00916290283203125
186,2950,down,-0.006960749626159668
187,2950,down,-0.006960749626159668
188,2950,down,-0.006960749626159668
189,2950,down,-0.006960749626159668
190,2950,down,-0.006960749626159668
191,2950,down,-0.012405872344970703
192,2950,down,-0.012405872344970703
193,2950,down,-0.012405872344970703
194,2950,down,-0.012405872344970703
195,2950,down,-0.012405872344970703
196,2950,down,-0.008202433586120605
197,2950,down,-0.008202433586120605
198,2950,down,-0.008202433586120605
199,2950,down,-0.008202433586120605
200,2950,down,-0.008202433586120605
201,2950,down,-0.011423468589782715
202,2950,down,-0.011423468589782715
203,2950,down,-0.011423468589782715
204,2600,down,-0.016715168952941895
205,2600,down,-0.016715168952941895
206,2600,down,-0.016100287437438965
207,2600,down,-0.016100287437438965
208,2600,down,-0.016100287437438965
209,2600,down,-0.016100287437438965
210,2600,down,-0.016100287437438965
211,2600,down,-0.018428921699523926
212,2600,down,-0.018428921699523926
213,2600,down,-0.018428921699523926
214,2600,down,-0.018428921699523926
215,2600,down,-0.018428921699523926
216,2600,down,-0.014837384223937988
217,2600,down,-0.014837384223937988
