,CurrentDensity,StepDirection,error

51,3650,down,0.0016063451766967773
52,3650,down,0.003998517990112305
53,3650,down,0.003998517990112305
54,3650,down,0.003998517990112305
55,3650,down,0.003998517990112305
56,3650,down,0.003998517990112305
57,3650,down,0.003998517990112305
58,3650,down,0.003998517990112305
59,3650,down,0.003998517990112305
60,3650,down,0.007157444953918457
61,3650,down,0.007157444953918457
62,3650,down,0.007157444953918457
63,3650,down,0.007157444953918457
64,3650,down,0.007157444953918457
65,3650,down,0.005792379379272461
66,3650,down,0.005792379379272461
67,3650,down,0.005792379379272461
68,3650,down,0.005792379379272461
69,3650,down,0.005792379379272461
70,3650,down,0.0045468807220458984
71,3650,down,0.0045468807220458984
72,3650,down,0.0045468807220458984
73,3650,down,0.0045468807220458984
74,3650,down,0.0045468807220458984
75,3650,down,0.005863189697265625
76,3650,down,0.005863189697265625
77,3650,down,0.005863189697265625
78,3650,down,0.005863189697265625
79,3650,down,0.005863189697265625
80,3650,down,0.005863189697265625
81,3650,down,0.005863189697265625
82,3650,down,0.005863189697265625
83,3650,down,0.005863189697265625
84,3650,down,0.005863189697265625
85,3650,down,0.005339145660400391
86,3650,down,0.005339145660400391
87,3650,down,0.005339145660400391
88,3650,down,0.005339145660400391
89,3650,down,0.005339145660400391
90,3650,down,0.0027071237564086914
91,3650,down,0.0027071237564086914
92,3650,down,0.0027071237564086914
93,3650,down,0.0027071237564086914
94,3650,down,0.0027071237564086914
95,3650,down,0.006977677345275879
96,3650,down,0.006977677345275879
97,3650,down,0.006977677345275879
98,3650,down,0.006977677345275879
99,3650,down,0.006977677345275879
100,3650,down,0.0058782100677490234
101,3650,down,0.0058782100677490234
102,3300,down,0.0074405670166015625
103,3300,down,0.0074405670166015625
104,3300,down,0.008591532707214355
105,3300,down,0.008591532707214355
106,3300,down,0.008591532707214355
107,3300,down,0.008591532707214355
108,3300,down,0.008591532707214355
109,3300,down,0.009457111358642578
110,3300,down,0.009457111358642578
111,3300,down,0.009457111358642578
112,3300,down,0.009457111358642578
113,3300,down,0.009457111358642578
114,3300,down,0.008243680000305176
115,3300,down,0.008243680000305176
116,3300,down,0.008243680000305176
117,3300,down,0.008243680000305176
118,3300,down,0.008243680000305176
119,3300,down,0.006976127624511719
120,3300,down,0.006976127624511719
121,3300,down,0.006976127624511719
122,3300,down,0.006976127624511719
123,3300,down,0.006976127624511719
124,3300,down,0.006976127624511719
125,3300,down,0.006976127624511719
126,3300,down,0.007502555847167969
127,3300,down,0.007502555847167969
128,3300,down,0.007502555847167969
129,3300,down,0.007502555847167969
130,3300,down,0.007502555847167969
131,3300,down,0.008734464645385742
132,3300,down,0.008734464645385742
133,3300,down,0.008734464645385742
134,3300,down,0.008734464645385742
135,3300,down,0.008734464645385742
136,3300,down,0.006945967674255371
137,3300,down,0.006945967674255371
138,3300,down,0.006945967674255371
139,3300,down,0.006945967674255371
140,3300,down,0.006945967674255371
141,3300,down,0.009061932563781738
142,3300,down,0.009061932563781738
143,3300,down,0.009061932563781738
144,3300,down,0.009061932563781738
145,3300,down,0.009061932563781738
146,3300,down,0.010392308235168457
147,3300,down,0.010392308235168457
148,3300,down,0.010392308235168457
149,3300,down,0.010392308235168457
150,3300,down,0.010392308235168457
151,3300,down,0.010392308235168457
152,3300,down,0.010392308235168457
153,2950,down,0.007428169250488281
154,2950,down,0.007428169250488281
155,2950,down,0.0074846744537353516
156,2950,down,0.0074846744537353516
157,2950,down,0.0074846744537353516
158,2950,down,0.0074846744537353516
159,2950,down,0.0074846744537353516
160,2950,down,0.00685572624206543
161,2950,down,0.00685572624206543
162,2950,down,0.00685572624206543
163,2950,down,0.00685572624206543
164,2950,down,0.00685572624206543
165,2950,down,0.006896018981933594
166,2950,down,0.006896018981933594
167,2950,down,0.006896018981933594
168,2950,down,0.006896018981933594
169,2950,down,0.006896018981933594
170,2950,down,0.009016036987304688
171,2950,down,0.009016036987304688
172,2950,down,0.009016036987304688
173,2950,down,0.009016036987304688
174,2950,down,0.009016036987304688
175,2950,down,0.006452202796936035
176,2950,down,0.006452202796936035
177,2950,down,0.006452202796936035
178,2950,down,0.006452202796936035
179,2950,down,0.006452202796936035
180,2950,down,0.00685572624206543
181,2950,down,0.00685572624206543
182,2950,down,0.00685572624206543
183,2950,down,0.00685572624206543
184,2950,down,0.00685572624206543
185,2950,down,0.006525516510009766
186,2950,down,0.006525516510009766
187,2950,down,0.006525516510009766
188,2950,down,0.006525516510009766
189,2950,down,0.006525516510009766
190,2950,down,0.0054770708084106445
191,2950,down,0.0054770708084106445
192,2950,down,0.0054770708084106445
193,2950,down,0.0054770708084106445
194,2950,down,0.0054770708084106445
195,2950,down,0.008056282997131348
196,2950,down,0.008056282997131348
197,2950,down,0.008056282997131348
198,2950,down,0.008056282997131348
199,2950,down,0.008056282997131348
200,2950,down,0.007740616798400879
201,2950,down,0.007740616798400879
202,2950,down,0.007740616798400879
203,2950,down,0.007740616798400879
204,2600,down,-0.0032052993774414062
205,2600,down,-0.0032052993774414062
206,2600,down,-0.0032052993774414062
207,2600,down,-0.0032052993774414062
208,2600,down,-0.0032052993774414062
209,2600,down,-0.0022039413452148438
210,2600,down,-0.0022039413452148438
211,2600,down,-0.0022039413452148438
212,2600,down,-0.0022039413452148438
213,2600,down,-0.0022039413452148438
214,2600,down,-0.0014132261276245117
215,2600,down,-0.0014132261276245117
216,2600,down,-0.0014132261276245117
217,2600,down,-0.0014132261276245117
218,2600,down,-0.0014132261276245117
219,2600,down,-0.002882719039916992
220,2600,down,-0.002882719039916992
221,2600,down,-0.002882719039916992
222,2600,down,-0.002882719039916992
223,2600,down,-0.002882719039916992
224,2600,down,-0.002405524253845215
225,2600,down,-0.002405524253845215
226,2600,down,-0.002405524253845215
227,2600,down,-0.002405524253845215
228,2600,down,-0.002405524253845215
229,2600,down,-0.0027170181274414062
230,2600,down,-0.0027170181274414062
231,2600,down,-0.0027170181274414062
232,2600,down,-0.0027170181274414062
233,2600,down,-0.0027170181274414062
234,2600,down,-0.002602219581604004
235,2600,down,-0.002602219581604004
236,2600,down,-0.002602219581604004
237,2600,down,-0.002602219581604004
238,2600,down,-0.002602219581604004
239,2600,down,-0.003038763999938965
240,2600,down,-0.003038763999938965
241,2600,down,-0.003038763999938965
242,2600,down,-0.003038763999938965
243,2600,down,-0.003038763999938965
244,2600,down,-0.0014837980270385742
245,2600,down,-0.0014837980270385742
246,2600,down,-0.0014837980270385742
247,2600,down,-0.0014837980270385742
248,2600,down,-0.0014837980270385742
249,2600,down,-0.0012019872665405273
250,2600,down,-0.0012019872665405273
251,2600,down,-0.0012019872665405273
252,2600,down,-0.0012019872665405273
253,2600,down,-0.0012019872665405273
254,2600,down,-0.003123760223388672
255,2250,down,-0.007212281227111816
256,2250,down,-0.007212281227111816
257,2250,down,-0.008446216583251953
258,2250,down,-0.008446216583251953
259,2250,down,-0.008446216583251953
260,2250,down,-0.008446216583251953
