,Unnamed: 0,Time,V,I,H2-production,H2-production-accumulated,Qlye,Tlye,PreSys  ,TO2,TH2,LevelO2,LevelH2,O2inH2,H2inO2,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,DwePoint,微氧量,出罐压力,进罐温度,进罐压力,OriTemp,Power,HeatLyeIn,HeatLyeOut
0,0,2021年12月02日08时30分00秒,1.0527604818344116,116.15498618936216,0.0330032482743263,510.8355102539063,0.0,6.610355854034424,0.1410209387540817,10.576570510864258,8.81380844116211,15.653843879699709,14.200178146362305,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,7.785530567169189,16.158649444580078,7.051046371459961,13.661402702331545,8.520014762878418,-79.9926528930664,0.0091810002923011,2.298934936523437,4.58807373046875,17.226099014282227,12.046331094229659,8692.878644601189,5.487252137828603,7.51772517836797
1,1,2021年12月02日08时30分20秒,0.9793120622634888,128.78685000645982,0.0,510.8355102539063,0.0,6.904149532318115,0.1410209387540817,10.282776832580566,9.254499435424805,15.653843879699709,14.200178146362305,0.0001840000040829,0.0001840000040829,8.520014762878418,9.107601165771484,11.017260551452637,7.785530567169189,15.717958450317385,7.051046371459961,13.661402702331545,8.226221084594727,-79.9926528930664,0.0091810002923011,2.296486616134644,4.436286926269531,17.206512451171875,12.28349859710453,9422.055427682555,5.714501957331073,7.80508933428255
2,2,2021年12月02日08时30分40秒,1.0527604818344116,141.15725946670344,0.0,510.8355102539063,0.0,6.316562652587891,0.2056555300951004,10.576570510864258,8.81380844116211,12.421348571777344,14.238431930541992,0.0001840000040829,0.0001840000040829,8.81380844116211,9.107601165771484,11.017260551452637,7.785530567169189,15.717958450317385,7.051046371459961,13.955196380615234,8.226221084594727,-79.9926528930664,0.0091810002923011,2.296486616134644,4.7398681640625,17.206512451171875,12.513013470155007,10073.520941053152,5.946285102058867,8.097156752404663
3,3,2021年12月02日08时31分00秒,1.0527604818344116,152.982314045539,0.0550054125487804,510.8355102539063,0.0,6.610355854034424,0.2099644988775253,11.311054229736328,9.254499435424805,19.134992599487305,12.956910133361816,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,7.785530567169189,15.717958450317385,7.051046371459961,13.955196380615234,8.226221084594727,-79.9926528930664,0.0091810002923011,2.2940382957458496,4.58807373046875,17.226099014282227,12.908386141712796,10647.348959047782,6.1825407310805405,8.393786333541007
4,4,2021年12月02日08时31分20秒,0.930346429347992,163.63855758316282,0.0330032482743263,510.8355102539063,0.0,7.051046371459961,0.1895948052406311,12.780021667480469,9.54829216003418,8.538530349731445,11.637134552001951,0.0001840000040829,0.0001840000040829,8.81380844116211,9.254499435424805,11.017260551452637,7.491737365722656,15.717958450317385,7.051046371459961,13.367609024047852,8.226221084594727,-79.9926528930664,0.0091810002923011,2.296486616134644,4.436286926269531,17.206512451171875,13.443332783321782,11130.51008749333,6.423144975910965,8.694744164235376
5,5,2021年12月02日08时31分40秒,1.00379478931427,172.26567764232666,0.0,510.8355102539063,0.0,6.904149532318115,0.3039784729480743,13.661402702331545,9.254499435424805,16.610204696655273,11.866661071777344,0.0001840000040829,0.0001840000040829,8.520014762878418,9.107601165771484,11.017260551452637,8.079324722290039,16.158649444580078,7.051046371459961,13.367609024047852,8.520014762878418,-79.9926528930664,0.0091810002923011,2.296486616134644,4.7398681640625,17.206512451171875,13.732545596329539,11509.587787310616,6.667860755301,8.999631293103016
6,6,2021年12月02日08时32分00秒,1.0527604818344116,178.49105213647556,0.0,510.8355102539063,0.0,7.051046371459961,0.1186926141381263,13.661402702331545,9.54829216003418,16.093769073486328,14.773992538452148,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,7.785530567169189,16.158649444580078,7.051046371459961,13.661402702331545,8.520014762878418,-79.9926528930664,0.0091810002923011,2.296486616134644,4.58807373046875,17.206512451171875,13.827513480542763,11783.285619393006,6.916513220763502,9.308137954158784
7,7,2021年12月02日08时32分20秒,1.0527604818344116,182.09162899566115,0.0330032482743263,510.8355102539063,0.0,7.638634204864502,0.2565797567367553,15.424164772033691,9.842085838317873,10.585139274597168,15.271300315856934,0.0001840000040829,0.0001840000040829,8.81380844116211,9.254499435424805,11.017260551452637,7.785530567169189,16.158649444580078,7.051046371459961,13.661402702331545,8.226221084594727,-79.9926528930664,0.0091810002923011,2.298934936523437,4.7398681640625,17.206512451171875,14.471687494292375,11902.909065286261,7.169055518478818,9.620137779993657
8,8,2021年12月02日08时32分40秒,1.00379478931427,183.51702366684884,0.0,510.8355102539063,0.0,8.079324722290039,0.2679397761821747,15.13037109375,9.98898220062256,14.812247276306152,14.372322082519531,0.0001840000040829,0.0001840000040829,8.226221084594727,9.107601165771484,11.017260551452637,7.785530567169189,16.011751174926758,7.051046371459961,13.367609024047852,8.226221084594727,-79.9926528930664,0.0091810002923011,2.2940382957458496,4.436286926269531,17.226099014282227,14.306778439508399,11848.678834650502,7.425469841416538,9.93554577664255
9,9,2021年12月02日08时33分00秒,1.00379478931427,184.46475325214294,0.0550054125487804,510.8355102539063,0.0,8.079324722290039,0.2671563327312469,14.68968105316162,10.282776832580566,14.793120384216309,14.372322082519531,0.0001840000040829,0.0001840000040829,8.520014762878418,9.254499435424805,11.017260551452637,8.079324722290039,16.158649444580078,6.7572526931762695,13.661402702331545,8.226221084594727,-79.9926528930664,0.0091810002923011,2.292814254760742,4.7398681640625,17.226099014282227,14.38954067502702,11657.777314724462,7.685836691238825,10.254419062926278
