,Unnamed: 0,Time,V,I,H2-production,H2-production-accumulated,Qlye,Tlye,PreSys  ,TO2,TH2,LevelO2,LevelH2,O2inH2,H2inO2,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,DwePoint,微氧量,出罐压力,进罐温度,进罐压力,OriTemp,Power,HeatLyeIn,HeatLyeOut
0,0,2021年11月25日09时00分00秒,1.0527604818344116,28.72640060997407,0.0,492.1133728027344,0.0,5.58207893371582,0.1136001944541931,15.424164772033691,11.751744270324709,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.316562652587891,7.34484052658081,21.593830108642575,6.022768974304199,11.017260551452637,5.141388416290283,15.424164772033691,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.323417901992798,6.106010437011719,18.04872131347656,12.087277839907255,2460.097762646091,-2.5121344914160586,-3.1450283183463776
1,1,2021年11月25日09时00分20秒,1.0527604818344116,29.97642709590068,0.0330032482743263,492.1133728027344,0.0,5.288285255432129,0.1136001944541931,15.717958450317385,11.751744270324709,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.593830108642575,6.022768974304199,11.017260551452637,5.141388416290283,15.424164772033691,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.320969581604004,5.954216003417969,18.04872131347656,12.128896516179992,2556.2125669478505,-2.506209623568996,-3.1216087924970926
2,2,2021年11月25日09时00分40秒,1.0527604818344116,31.227273469665782,0.011001082137227,492.1133728027344,0.0,5.58207893371582,0.1136001944541931,15.424164772033691,11.457950592041016,14.200178146362305,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.593830108642575,6.022768974304199,11.017260551452637,5.288285255432129,15.57106113433838,7.051046371459961,-79.9926528930664,0.0091810002923011,2.320969581604004,6.257804870605469,18.04872131347656,12.139663015268725,2652.14771469784,-2.4984887843339543,-3.0960711919688966
3,3,2021年11月25日09时01分00秒,1.1017260551452637,32.477106244734124,0.0,492.1133728027344,0.0,5.288285255432129,0.1136001944541931,15.424164772033691,11.457950592041016,14.200178146362305,13.43509006500244,0.0001840000040829,0.0001840000040829,6.316562652587891,7.34484052658081,21.593830108642575,6.022768974304199,11.017260551452637,5.141388416290283,15.57106113433838,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.3197455406188965,6.106010437011719,18.04872131347656,12.168944457222407,2747.7549598963137,-2.4889292022737224,-3.0684659604863076
4,4,2021年11月25日09时01分20秒,1.126208782196045,33.7235000994651,0.0330032482743263,492.1133728027344,0.0,5.58207893371582,0.1128167510032653,15.424164772033691,11.457950592041016,14.200178146362305,13.396836280822754,0.0001840000040829,0.0001840000040829,6.7572526931762695,7.34484052658081,21.593830108642575,5.8758721351623535,11.017260551452637,5.141388416290283,15.424164772033691,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.314848661422729,6.257804870605469,18.04872131347656,12.194405466960044,2842.841030296555,-2.4774939300434395,-3.0388462867571895
5,5,2021年11月25日09时01分40秒,1.0527604818344116,34.9631248089848,0.0550054125487804,492.1133728027344,0.0,5.58207893371582,0.1128167510032653,15.424164772033691,11.311054229736328,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.7572526931762695,7.34484052658081,21.593830108642575,6.022768974304199,11.017260551452637,5.141388416290283,15.57106113433838,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.312400579452514,6.106010437011719,18.04872131347656,12.22450331612136,2937.1442376106606,-2.4641566905562633,-3.007265195460428
6,6,2021年11月25日09时02分00秒,1.1017260551452637,36.193058007640424,0.0,492.1133728027344,0.0,5.288285255432129,0.1136001944541931,15.424164772033691,11.751744270324709,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.300037384033203,5.8758721351623535,11.017260551452637,5.288285255432129,15.57106113433838,7.051046371459961,-79.9926528930664,0.0091810002923011,2.312400579452514,6.257804870605469,18.04872131347656,12.257685678064508,3030.433211521719,-2.4488838863900555,-2.973793582956392
7,7,2021年11月25日09时02分20秒,1.126208782196045,37.41111781035917,0.011001082137227,492.1133728027344,0.0,5.58207893371582,0.1128167510032653,15.424164772033691,11.457950592041016,14.200178146362305,13.43509006500244,0.0001840000040829,0.0001840000040829,6.610355854034424,7.34484052658081,21.593830108642575,6.022768974304199,11.017260551452637,5.141388416290283,15.424164772033691,7.051046371459961,-79.9926528930664,0.0091810002923011,2.311176300048828,6.106010437011719,18.04872131347656,12.286802375408273,3122.531575727793,-2.4316288618844366,-2.9385219169621353
8,8,2021年11月25日09时02分40秒,1.1017260551452637,38.61531321383804,0.0550054125487804,492.1133728027344,0.0,5.288285255432129,0.1128167510032653,15.424164772033691,11.311054229736328,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.316562652587891,7.34484052658081,21.593830108642575,6.022768974304199,10.723466873168944,5.141388416290283,15.57106113433838,7.051046371459961,-79.9926528930664,0.0091810002923011,2.311176300048828,6.106010437011719,18.04872131347656,12.310555813799768,3213.2770295123023,-2.412340892935519,-2.9015570191744575
9,9,2021年11月25日09时03分00秒,1.1017260551452637,39.80441318474299,0.011001082137227,492.1133728027344,0.0,5.141388416290283,0.1128167510032653,15.424164772033691,11.457950592041016,14.238431930541992,13.43509006500244,0.0001840000040829,0.0001840000040829,6.7572526931762695,7.34484052658081,21.593830108642575,5.8758721351623535,11.017260551452637,5.288285255432129,15.13037109375,6.7572526931762695,-79.9926528930664,0.0091810002923011,2.311176300048828,6.257804870605469,18.04872131347656,12.338858237706692,3302.5642681222876,-2.390957805852917,-2.8630309647678907
