,Unnamed: 0,Time,V,I,H2-production,H2-production-accumulated,Qlye,Tlye,PreSys  ,TO2,TH2,LevelO2,LevelH2,O2inH2,H2inO2,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,DwePoint,微氧量,出罐压力,进罐温度,进罐压力,OriTemp,Power,HeatLyeIn,HeatLyeOut
0,0,2021年10月07日09时00分00秒,71.9916763305664,1002.8742944582257,-9999,-9999,1.4864120483398438,14.68968105316162,0.53392094373703,16.452442169189453,16.158649444580078,15.424318313598633,15.940752029418944,0.0001840000040829,0.0001840000040829,14.39588737487793,15.424164772033691,15.717958450317385,13.661402702331545,14.983474731445312,13.220711708068848,17.62761688232422,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,23.459165469164585,71585.67883282354,32.18417449308208,38.04831600095603
1,1,2021年10月07日09时00分20秒,71.9916763305664,1005.0673890729952,-9999,-9999,1.4851878881454468,14.68968105316162,0.5785775780677795,16.59933853149414,16.158649444580078,15.290428161621094,15.883370399475098,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.424164772033691,13.955196380615234,14.983474731445312,12.926918983459473,17.62761688232422,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,23.68421507815971,71765.89443789421,32.33848746427675,38.381006385823916
2,2,2021年10月07日09时00分40秒,72.04064178466797,1007.2662749507384,-9999,-9999,1.4839637279510498,14.68968105316162,0.6201004385948181,17.186925888061523,15.86485481262207,15.175663948059082,15.883370399475098,0.0001840000040829,0.0001840000040829,14.248991012573242,15.13037109375,15.424164772033691,13.661402702331545,14.983474731445312,12.926918983459473,18.06830596923828,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,23.959975655497583,71950.32395898904,32.49468940977804,38.75250308640898
3,3,2021年10月07日09时01分00秒,72.04064178466797,1009.4708754822003,-9999,-9999,1.483351707458496,14.983474731445312,0.6353776454925537,17.33382225036621,16.59933853149414,15.519953727722168,15.481698989868164,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.717958450317385,13.661402702331545,14.983474731445312,12.926918983459473,17.774513244628906,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,24.273462430787347,72138.56596610125,32.65280164348844,39.15566119011296
4,4,2021年10月07日09时01分20秒,72.08960723876953,1011.6810537682704,-9999,-9999,1.483351707458496,15.277268409729004,0.583278238773346,17.921409606933594,16.89313316345215,15.577335357666016,15.558207511901855,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.717958450317385,13.51450538635254,14.542783737182615,12.926918983459473,17.62761688232422,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,24.596155307330484,72326.169677346,32.81284224880512,39.56588176032377
5,5,2021年10月07日09时01分40秒,72.04064178466797,1013.8965685624848,-9999,-9999,1.482127666473389,14.983474731445312,0.5456726551055908,18.06830596923828,16.89313316345215,15.519953727722168,15.845115661621094,0.0001840000040829,0.0001840000040829,14.248991012573242,15.13037109375,15.424164772033691,13.51450538635254,14.983474731445312,12.926918983459473,17.774513244628906,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,24.875640002494844,72505.59613485042,32.97482382040832,39.9317176445816
6,6,2021年10月07日09时02分00秒,72.04064178466797,1016.1172404916188,-9999,-9999,1.4809035062789917,15.424164772033691,0.5464560985565186,18.655895233154297,16.59933853149414,15.194791793823242,16.074642181396484,0.0001840000040829,0.0001840000040829,14.248991012573242,15.424164772033691,15.424164772033691,13.661402702331545,14.542783737182615,12.926918983459473,17.774513244628906,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.091997900702243,72672.72322614654,33.13876261962141,40.22166002248362
7,7,2021年10月07日09时02分20秒,72.04064178466797,1018.343001604219,-9999,-9999,1.4802913665771484,14.983474731445312,0.5774023532867432,18.80278968811035,17.33382225036621,15.32868194580078,15.883370399475098,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.424164772033691,13.661402702331545,14.983474731445312,12.926918983459473,17.774513244628906,14.39588737487793,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.284021366803618,72823.89452470426,33.30468090399739,40.42739946947072
8,8,2021年10月07日09时02分40秒,72.08960723876953,1020.5738159657792,-9999,-9999,1.4802913665771484,15.424164772033691,0.5484147667884827,19.39037704467773,17.62761688232422,15.558207511901855,15.711226463317873,0.0001840000040829,0.0001840000040829,14.39588737487793,15.424164772033691,15.424164772033691,13.955196380615234,14.983474731445312,12.926918983459473,17.774513244628906,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.463418170329756,72959.66617539502,33.47260304951367,40.55429546894608
9,9,2021年10月07日09时03分00秒,72.04064178466797,1022.8097486645089,-9999,-9999,1.4790672063827517,15.424164772033691,0.5194271206855774,19.83106803894043,17.921409606933594,15.577335357666016,15.845115661621094,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.424164772033691,13.661402702331545,14.983474731445312,12.926918983459473,17.774513244628906,14.39588737487793,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.597394446100232,73089.55766170363,33.64255948474737,40.64393001407308
10,10,2021年10月07日09时03分20秒,72.08960723876953,1025.0508369709944,-9999,-9999,1.4778430461883545,15.717958450317385,0.5017995238304138,20.12486267089844,18.21520233154297,15.67297077178955,15.845115661621094,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.424164772033691,13.661402702331545,14.68968105316162,12.926918983459473,17.62761688232422,14.39588737487793,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.696427273355265,73220.1665024367,33.81457913339184,40.73048139742669
11,11,2021年10月07日09时03分40秒,72.04064178466797,1027.2969496677565,-9999,-9999,1.4778430461883545,16.011751174926758,0.4967070519924164,20.41865539550781,17.921409606933594,15.558207511901855,15.940752029418944,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.424164772033691,13.661402702331545,14.983474731445312,12.926918983459473,17.774513244628906,14.39588737487793,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.808055553025934,73350.37832162603,33.988681757674684,40.80707390479894
12,12,2021年10月07日09时04分00秒,71.9916763305664,1029.5480093376425,-9999,-9999,1.4760067462921145,16.158649444580078,0.5010160803794861,20.565553665161133,18.36210060119629,15.577335357666016,15.90249729156494,0.0001840000040829,0.0001840000040829,14.39588737487793,15.424164772033691,15.424164772033691,13.661402702331545,14.68968105316162,12.926918983459473,17.33382225036621,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,25.945873554115018,73482.35132523788,34.16489027472754,40.88570219838584
13,13,2021年10月07日09时04分20秒,71.9916763305664,1031.8039899407047,-9999,-9999,1.4760067462921145,16.452442169189453,0.5045415759086609,21.15314102172852,18.36210060119629,15.653843879699709,15.845115661621094,0.0001840000040829,0.0001840000040829,14.39588737487793,15.424164772033691,15.424164772033691,13.955196380615234,14.542783737182615,12.926918983459473,17.62761688232422,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,26.092613122739007,73618.99881951924,34.34323043510405,40.99286483779186
14,14,2021年10月07日09时04分40秒,71.9916763305664,1034.0648213804727,-9999,-9999,1.4747827053070068,16.746234893798828,0.5057167410850525,21.300037384033203,18.949687957763672,15.61559009552002,15.845115661621094,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.424164772033691,13.955196380615234,14.68968105316162,12.926918983459473,17.774513244628906,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,26.25480758884047,73761.19244133192,34.52372381608978,41.13963541623583
15,15,2021年10月07日09时05分00秒,71.9916763305664,1036.3304898040499,-9999,-9999,1.4747827053070068,16.746234893798828,0.5057167410850525,21.887622833251957,19.09658432006836,15.577335357666016,15.90249729156494,0.0001840000040829,0.0001840000040829,14.39588737487793,15.13037109375,15.717958450317385,13.955196380615234,14.983474731445312,13.220711708068848,17.774513244628906,14.39588737487793,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,26.460253843207774,73912.82804646579,34.706391996310536,41.342893258636806
16,16,2021年10月07日09时05分20秒,72.08960723876953,1038.6009406948424,-9999,-9999,1.4741706848144531,16.89313316345215,0.5076753497123718,21.887622833251957,19.684171676635746,15.558207511901855,15.90249729156494,0.0001840000040829,0.0001840000040829,14.39588737487793,15.424164772033691,15.424164772033691,13.661402702331545,14.68968105316162,12.926918983459473,17.774513244628906,14.102092742919922,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,26.70371698363474,74073.94178082664,34.89125209392884,41.60160182126541
